Date,Open,High,Low,Close,Adj Close,Volume
1991-10-22,1.982143,2.008929,1.946429,1.946429,0.312787,52052000
1991-10-23,1.964286,1.973214,1.883929,1.897321,0.304896,42207200
1991-10-24,1.892857,1.901786,1.839286,1.861607,0.299156,44475200
1991-10-25,1.848214,1.866071,1.812500,1.830357,0.294135,26742800
1991-10-28,1.839286,1.848214,1.812500,1.839286,0.295569,19465600
1991-10-29,1.839286,1.857143,1.812500,1.848214,0.297004,25309200
1991-10-30,1.857143,1.883929,1.767857,1.776786,0.285526,37060800
1991-10-31,1.812500,1.848214,1.785714,1.839286,0.295569,57951600
1991-11-01,1.830357,1.857143,1.803571,1.821429,0.292700,50316000
1991-11-04,1.812500,1.812500,1.732143,1.776786,0.285526,48823600
1991-11-05,1.776786,1.803571,1.741071,1.741071,0.279787,53900000
1991-11-06,1.750000,1.758929,1.696429,1.714286,0.275482,59197600
1991-11-07,1.732143,1.803571,1.723214,1.776786,0.285526,74183200
1991-11-08,1.830357,1.919643,1.821429,1.901786,0.305613,93956800
1991-11-11,1.910714,1.946429,1.901786,1.919643,0.308483,41235600
1991-11-12,1.937500,1.955357,1.919643,1.946429,0.312787,41672400
1991-11-13,1.928571,1.946429,1.910714,1.933036,0.310635,46480000
1991-11-14,1.937500,1.973214,1.928571,1.955357,0.314222,47000800
1991-11-15,1.946429,1.955357,1.776786,1.785714,0.286961,64237600
1991-11-18,1.785714,1.875000,1.785714,1.861607,0.320708,59684800
1991-11-19,1.848214,1.848214,1.776786,1.830357,0.315325,71372000
1991-11-20,1.830357,1.857143,1.794643,1.803571,0.310710,42025200
1991-11-21,1.803571,1.848214,1.803571,1.821429,0.313786,26703600
1991-11-22,1.821429,1.848214,1.794643,1.830357,0.315325,24460800
1991-11-25,1.821429,1.866071,1.821429,1.830357,0.315325,19608400
1991-11-26,1.839286,1.857143,1.785714,1.839286,0.316863,34818000
1991-11-27,1.830357,1.839286,1.803571,1.821429,0.313786,15808800
1991-11-29,1.803571,1.839286,1.803571,1.812500,0.312248,8523200
1991-12-02,1.812500,1.857143,1.785714,1.848214,0.318401,29724800
1991-12-03,1.857143,1.857143,1.794643,1.803571,0.310710,25715200
1991-12-04,1.812500,1.812500,1.785714,1.803571,0.310710,20137600
1991-12-05,1.803571,1.821429,1.758929,1.785714,0.307634,24799600
1991-12-06,1.767857,1.776786,1.732143,1.741071,0.299943,49246400
1991-12-09,1.750000,1.785714,1.741071,1.754464,0.302250,24458000
1991-12-10,1.750000,1.767857,1.732143,1.754464,0.302250,30654400
1991-12-11,1.758929,1.776786,1.732143,1.750000,0.301481,21140000
1991-12-12,1.763393,1.776786,1.750000,1.763393,0.303788,22937600
1991-12-13,1.776786,1.812500,1.776786,1.799107,0.309941,23780400
1991-12-16,1.799107,1.812500,1.785714,1.803571,0.310710,19297600
